1154;Budapest XV. kerület;BU;47.500;19.083;2694.000;80218;38177
1155;Budapest XV. kerület;BU;47.500;19.083;2694.000;80218;38177
1156;Budapest XV. kerület;BU;47.500;19.083;2694.000;80218;38177
1157;Budapest XV. kerület;BU;47.500;19.083;2694.000;80218;38177
1158;Budapest XV. kerület;BU;47.500;19.083;2694.000;80218;38177
1161;Budapest XVI. kerület;BU;47.500;19.083;3351.000;68484;29383
1162;Budapest XVI. kerület;BU;47.500;19.083;3351.000;68484;29383
1163;Budapest XVI. kerület;BU;47.500;19.083;3351.000;68484;29383
1164;Budapest XVI. kerület;BU;47.500;19.083;3351.000;68484;29383
1165;Budapest XVI. kerület;BU;47.500;19.083;3351.000;68484;29383
1171;Budapest XVII. kerület;BU;47.500;19.083;5482.000;78250;30971
1172;Budapest XVII. kerület;BU;47.500;19.083;5482.000;78250;30971
1173;Budapest XVII. kerület;BU;47.523;19.055;5482.000;78250;30971
1174;Budapest XVII. kerület;BU;47.500;19.083;5482.000;78250;30971
1181;Budapest XVIII. kerület;BU;47.500;19.083;3860.000;93225;42467
1182;Budapest XVIII. kerület;BU;47.500;19.083;3860.000;93225;42467
1183;Budapest XVIII. kerület;BU;47.500;19.083;3860.000;93225;42467
1184;Budapest XVIII. kerület;BU;47.500;19.083;3860.000;93225;42467
1185;Budapest XVIII. kerület;BU;47.500;19.083;3860.000;93225;42467
1186;Budapest XVIII. kerület;BU;47.500;19.083;3860.000;93225;42467
1188;Budapest XVIII. kerület;BU;47.500;19.083;3860.000;93225;42467
1191;Budapest XIX. kerület;BU;47.500;19.083;938.000;61610;27225
1192;Budapest XIX. kerület;BU;47.500;19.083;938.000;61610;27225
1193;Budapest XIX. kerület;BU;47.500;19.083;938.000;61610;27225
1194;Budapest XIX. kerület;BU;47.500;19.083;938.000;61610;27225
1195;Budapest XIX. kerület;BU;47.500;19.083;938.000;61610;27225
1196;Budapest XIX. kerület;BU;47.500;19.083;938.000;61610;27225
1201;Budapest XX. kerület;BU;47.500;19.083;1218.000;63371;30299
1202;Budapest XX. kerület;BU;47.500;19.083;1218.000;63371;30299
1203;Budapest XX. kerület;BU;47.500;19.083;1218.000;63371;30299
1204;Budapest XX. kerület;BU;47.500;19.083;1218.000;63371;30299
1205;Budapest XX. kerület;BU;47.500;19.083;1218.000;63371;30299
1211;Budapest XXI. kerület;BU;47.500;19.083;2575.000;76339;32634
1212;Budapest XXI. kerület;BU;47.484;19.123;2575.000;76339;32634
1213;Budapest XXI. kerület;BU;47.500;19.083;2575.000;76339;32634
1214;Budapest XXI. kerület;BU;47.500;19.083;2575.000;76339;32634
